f,s11,idk
4.000000000000000E9,-9.658211283035996,8.931432389111696E1  
4.000666666666667E9,-9.413485536115699,9.018113283575637E1  
4.001333333333333E9,-9.522311173014069,8.873228787798558E1  
4.002000000000000E9,-9.707052200382492,9.027190933193674E1  
4.002666666666667E9,-9.573941201673295,8.915169495309445E1  
4.003333333333333E9,-9.610627231198635,8.963902054779619E1  
4.004000000000000E9,-9.578414315746885,8.916684261835661E1  
4.004666666666667E9,-9.434525981018433,8.757776687933027E1  
4.005333333333333E9,-9.628787943771801,9.018754020593619E1  
4.006000000000000E9,-9.518990771631533,8.999860813677513E1  
4.006666666666667E9,-9.549421839447494,8.951803700379413E1  
4.007333333333333E9,-9.520130361585226,8.862850303330862E1  
4.008000000000000E9,-9.767911395644866,9.001713523728294E1  
4.008666666666667E9,-9.704165614880045,9.024489674337767E1  
4.009333333333333E9,-9.542101363631367,8.953657193149238E1  
4.010000000000000E9,-9.641108333469253,8.898951656801805E1  
4.010666666666667E9,-9.519666201900984,8.895747762221568E1  
4.011333333333333E9,-9.606293903114246,8.836036724898342E1  
4.012000000000000E9,-9.556232228421246,8.999206689342832E1  
4.012666666666667E9,-9.550175908526171,9.018774144769445E1  
4.013333333333333E9,-9.613614225807337,8.504790906751182E1  
4.014000000000000E9,-9.355533533204646,9.031845325388844E1  
4.014666666666667E9,-9.420250731671080,8.805611275544482E1  
4.015333333333333E9,-9.462720059144919,8.635066076486798E1  
4.016000000000000E9,-9.492024237497422,8.950284116501666E1  
4.016666666666667E9,-9.304698862486154,9.115152375301125E1  
4.017333333333333E9,-9.479358444442076,8.877516554170012E1  
4.018000000000000E9,-9.445233512884947,8.886810860473153E1  
4.018666666666667E9,-9.423205349890129,8.953050149210694E1  
4.019333333333333E9,-9.237092037763073,8.823559029416153E1  
4.020000000000000E9,-9.512389617797759,8.756648445317704E1  
4.020666666666667E9,-9.393005454070748,8.743150545618573E1  
4.021333333333333E9,-9.349187708323621,8.459957080897063E1  
4.022000000000000E9,-9.385400156820809,8.692811743009241E1  
4.022666666666667E9,-9.370155403889294,8.841054866910051E1  
4.023333333333333E9,-9.422992216442427,8.790341457593418E1  
4.024000000000000E9,-9.294810237410948,8.885382228501548E1  
4.024666666666667E9,-9.462808428249032,8.745000640341210E1  
4.025333333333333E9,-9.355298231105474,8.538635216667774E1  
4.026000000000000E9,-9.512616043523776,8.682625452558150E1  
4.026666666666667E9,-9.237711929206071,8.762722033649672E1  
4.027333333333333E9,-9.316629967907659,8.896605091388044E1  
4.028000000000000E9,-9.318908939199314,8.806462583802784E1  
4.028666666666667E9,-9.249253184442781,8.771813767210627E1  
4.029333333333333E9,-9.196031228842109,8.851862844834453E1  
4.030000000000000E9,-9.215786826750012,8.746768768247326E1  
4.030666666666667E9,-9.148011533462698,8.866046191401334E1  
4.031333333333333E9,-9.239169082044665,8.465098593833399E1  
4.032000000000000E9,-9.351149839094617,8.817432541827745E1  
4.032666666666667E9,-9.339782359737638,8.828056285480855E1  
4.033333333333333E9,-9.251782073866634,8.660415237186008E1  
4.034000000000000E9,-9.291527434364015,8.842966313486730E1  
4.034666666666667E9,-9.293007714659861,8.655912485657291E1  
4.035333333333333E9,-9.194866575037823,8.736740747211580E1  
4.036000000000000E9,-9.327697622105818,8.593880191199982E1  
4.036666666666667E9,-9.206052247630161,8.667559840124008E1  
4.037333333333333E9,-9.232965755353325,8.767681520317339E1  
4.038000000000000E9,-9.321293242603010,8.641068752360079E1  
4.038666666666667E9,-9.375528469441465,8.488074396650133E1  
4.039333333333333E9,-9.261397530817430,8.644637802693136E1  
4.040000000000000E9,-9.397629209551749,8.443226025266249E1  
4.040666666666667E9,-9.307196774430624,8.596749863181212E1  
4.041333333333333E9,-9.234719041972213,8.464755600767361E1  
4.042000000000000E9,-9.422101793164442,8.590375757071946E1  
4.042666666666667E9,-9.481910065671517,8.638788940532963E1  
4.043333333333333E9,-9.262813576969872,8.505677291979157E1  
4.044000000000000E9,-9.115563359985130,8.588955003127275E1  
4.044666666666667E9,-9.228233729206927,8.523928291993181E1  
4.045333333333333E9,-9.285783673728973,8.510066065253966E1  
4.046000000000000E9,-9.258218866904327,8.396557928140759E1  
4.046666666666667E9,-9.153693017916735,8.691158100696741E1  
4.047333333333333E9,-9.287977936560957,8.425196146162251E1  
4.048000000000000E9,-9.088022397865540,8.559934205522208E1  
4.048666666666667E9,-9.266726824128538,8.572531492830595E1  
4.049333333333333E9,-9.059151941857897,8.483489590529021E1  
4.050000000000000E9,-9.160308447525779,8.458166670424556E1  
4.050666666666667E9,-9.296400288200873,8.724810232311128E1  
4.051333333333333E9,-9.199529357903330,8.244716060570850E1  
4.052000000000000E9,-9.099808196879831,8.471684157119285E1  
4.052666666666667E9,-9.177382486620061,8.359839891329519E1  
4.053333333333333E9,-9.230909779490894,8.664509402016560E1  
4.054000000000000E9,-9.172804707422881,8.685892193626349E1  
4.054666666666667E9,-9.031741486555811,8.665900660293812E1  
4.055333333333333E9,-9.211105072665236,8.498226725650559E1  
4.056000000000000E9,-9.130401880690465,8.509887143872749E1  
4.056666666666667E9,-9.256720281414426,8.425598590710466E1  
4.057333333333333E9,-9.076782626839528,8.608925953952912E1  
4.058000000000000E9,-9.113794941061149,8.286566744707615E1  
4.058666666666667E9,-9.040752342441852,8.452898848778622E1  
4.059333333333333E9,-9.073963584300156,8.615599082192709E1  
4.060000000000000E9,-9.228074538470919,8.445966029915448E1  
4.060666666666667E9,-9.115851256442923,8.523630790314414E1  
4.061333333333333E9,-9.037183200663165,8.275508272777663E1  
4.062000000000000E9,-9.030578983295534,8.693642438775385E1  
4.062666666666667E9,-9.274232529187604,8.616584738738951E1  
4.063333333333333E9,-9.158961576703941,8.358825318367411E1  
4.064000000000000E9,-9.068845701355510,8.480877547018586E1  
4.064666666666667E9,-8.885687324549501,8.371414023065215E1  
4.065333333333333E9,-9.038623349838257,8.214732980565955E1  
4.066000000000000E9,-9.064900700464577,8.183319710987709E1  
4.066666666666667E9,-9.024001023351193,8.345632033988333E1  
4.067333333333333E9,-8.981062519836554,8.194900071624865E1  
4.068000000000000E9,-9.063393540543563,8.535776593344127E1  
4.068666666666667E9,-8.787125002214966,8.520196857138257E1  
4.069333333333333E9,-9.141782461440497,8.249108405988200E1  
4.070000000000000E9,-9.045184313925969,8.215173455963608E1  
4.070666666666667E9,-9.036601408992961,8.453804740222977E1  
4.071333333333333E9,-8.911902966455408,8.330990408180000E1  
4.072000000000000E9,-9.091343817502343,8.315721240535201E1  
4.072666666666667E9,-9.093902552463437,8.139465336940613E1  
4.073333333333333E9,-8.950203718640454,8.479640910651395E1  
4.074000000000000E9,-9.105320337615275,8.347704102522691E1  
4.074666666666667E9,-9.060705921619444,8.440217771322297E1  
4.075333333333333E9,-8.898700278845755,8.328644585451308E1  
4.076000000000000E9,-9.142977518642871,8.449375500816643E1  
4.076666666666667E9,-9.021082419126751,8.278790682506602E1  
4.077333333333333E9,-9.123585957061641,8.590437495943147E1  
4.078000000000000E9,-9.084992001637504,8.263941099723620E1  
4.078666666666667E9,-8.911238158730777,8.276862748590619E1  
4.079333333333333E9,-9.230802715592297,8.625915798795359E1  
4.080000000000000E9,-9.046747232675706,8.284359828354469E1  
4.080666666666667E9,-8.788011767714581,7.916643724309297E1  
4.081333333333333E9,-8.820546788977456,8.146086560299735E1  
4.082000000000000E9,-9.056656775941066,8.295700179638403E1  
4.082666666666667E9,-8.975194329569973,8.320341044187158E1  
4.083333333333333E9,-8.735073010102170,8.379875330845947E1  
4.084000000000000E9,-8.928418415212517,7.760415432613048E1  
4.084666666666667E9,-8.945515100942796,8.208334496950042E1  
4.085333333333333E9,-9.096159810927817,8.182277335184368E1  
4.086000000000000E9,-8.985838622811420,7.891712517365387E1  
4.086666666666667E9,-9.037689890985860,8.143601317098516E1  
4.087333333333333E9,-8.811193295966159,7.817392092555390E1  
4.088000000000000E9,-9.020181415144021,8.120877040605392E1  
4.088666666666667E9,-8.795564779947737,7.784525010651883E1  
4.089333333333333E9,-9.109096752748002,8.222496606231238E1  
4.090000000000000E9,-8.922657549808093,8.007566954125734E1  
4.090666666666667E9,-8.938241138960738,8.488189858259405E1  
4.091333333333333E9,-9.083839039156128,8.099213090522326E1  
4.092000000000000E9,-9.006298299043404,8.082409595630553E1  
4.092666666666667E9,-8.856905847468719,8.209016368100215E1  
4.093333333333333E9,-9.027444132789062,8.190075285635135E1  
4.094000000000000E9,-8.940850147967478,8.246257200596747E1  
4.094666666666667E9,-8.968815460133691,8.120661761508821E1  
4.095333333333333E9,-8.767634936284161,8.012593793071537E1  
4.096000000000000E9,-9.026455834814327,7.921736027433413E1  
4.096666666666667E9,-8.884292684557950,8.010849130106632E1  
4.097333333333333E9,-8.798339465120614,8.039082868069325E1  
4.098000000000000E9,-8.687799655778962,7.831704301229286E1  
4.098666666666667E9,-8.660584778225744,7.768772888192002E1  
4.099333333333333E9,-8.899396348741032,8.141588555562149E1  
4.100000000000000E9,-8.876918958416638,7.881636306991310E1  
4.100666666666667E9,-8.875996021798351,8.151735149110539E1  
4.101333333333333E9,-8.847226743153431,7.797623226043491E1  
4.102000000000000E9,-8.681754563026098,7.870713756991746E1  
4.102666666666667E9,-8.956021927582507,8.023907069683988E1  
4.103333333333333E9,-8.936208757800044,8.315951683869221E1  
4.104000000000000E9,-8.769695334288256,8.064980481566087E1  
4.104666666666667E9,-8.840275851231034,7.987151150697467E1  
4.105333333333333E9,-8.885407212100343,8.084021511820154E1  
4.106000000000000E9,-8.758590618650130,8.176593799003261E1  
4.106666666666667E9,-8.754143697398865,8.093235578990775E1  
4.107333333333333E9,-8.657469193551346,7.797609911057607E1  
4.108000000000000E9,-8.780549127662132,7.993992907838762E1  
4.108666666666667E9,-8.930203158315733,8.046769078054291E1  
4.109333333333333E9,-8.944036439538506,7.952572377513369E1  
4.110000000000000E9,-8.761138561520861,8.006828034207378E1  
4.110666666666667E9,-8.761098106412135,7.914679471578960E1  
4.111333333333333E9,-8.611871939494083,7.877684374958263E1  
4.112000000000000E9,-8.758294212942250,7.739227881024777E1  
4.112666666666667E9,-8.802042538700485,7.683320460882057E1  
4.113333333333333E9,-8.802243842946384,7.971712783361470E1  
4.114000000000000E9,-8.868334791621095,7.962289159512584E1  
4.114666666666667E9,-8.895253078790523,7.841865327345629E1  
4.115333333333333E9,-8.716150905438171,7.655244116323260E1  
4.116000000000000E9,-8.739851893951814,7.933378673832131E1  
4.116666666666667E9,-8.570776604416787,7.630732503381218E1  
4.117333333333333E9,-8.887077448257239,7.852013888861494E1  
4.118000000000000E9,-8.767809025586036,7.700711404264742E1  
4.118666666666667E9,-8.492452600006468,7.708833317379721E1  
4.119333333333333E9,-8.623040776573889,7.799682834223371E1  
4.120000000000000E9,-8.841466969288243,7.927816102719230E1  
4.120666666666667E9,-8.731646126769036,7.960802441040387E1  
4.121333333333333E9,-8.662391413674856,7.814298440982415E1  
4.122000000000000E9,-8.934372835835955,7.786578636877572E1  
4.122666666666667E9,-8.865406911019830,7.919957480001453E1  
4.123333333333333E9,-8.879466579957617,7.829173208383122E1  
4.124000000000000E9,-8.933644484880418,7.764934177840100E1  
4.124666666666667E9,-8.755397544783076,7.856516254445371E1  
4.125333333333333E9,-8.635057011947319,7.830404665319109E1  
4.126000000000000E9,-8.853261608777778,7.616589870954427E1  
4.126666666666667E9,-8.852992557864010,7.806408374237213E1  
4.127333333333333E9,-8.777348321629059,7.744514923044638E1  
4.128000000000000E9,-8.874442864759352,7.840053086430666E1  
4.128666666666667E9,-8.833092209699528,7.923715385099844E1  
4.129333333333333E9,-8.874103962046869,7.815113576141603E1  
4.130000000000000E9,-8.834874722267674,7.708626116189906E1  
4.130666666666667E9,-8.592210937968753,7.840129134999708E1  
4.131333333333333E9,-8.879290002266247,7.853997825958767E1  
4.132000000000000E9,-8.873387161921620,7.560441267973792E1  
4.132666666666667E9,-8.942816375998481,7.624899311550119E1  
4.133333333333333E9,-8.764637036165189,7.676024545620956E1  
4.134000000000000E9,-8.891048782562249,7.794236442898146E1  
4.134666666666667E9,-8.827230636853258,7.802816919222504E1  
4.135333333333333E9,-8.792869848623170,7.719180473048448E1  
4.136000000000000E9,-8.830230223468417,7.600247930891122E1  
4.136666666666667E9,-8.778467034771539,7.911340728259394E1  
4.137333333333333E9,-8.846442383417875,7.625035330408169E1  
4.138000000000000E9,-8.791517651322717,7.649147451390319E1  
4.138666666666667E9,-8.848491567332733,7.736042997485195E1  
4.139333333333333E9,-8.612558231494607,7.713631246934229E1  
4.140000000000000E9,-8.822069909313459,7.661643851829690E1  
4.140666666666667E9,-8.751949603498403,7.846974324469196E1  
4.141333333333333E9,-8.829902454012782,7.556634386351614E1  
4.142000000000000E9,-8.802751197691695,7.642022464735271E1  
4.142666666666667E9,-8.804537750100504,7.746354345353585E1  
4.143333333333333E9,-8.745322404357847,7.652405299755064E1  
4.144000000000000E9,-8.980374806588554,7.630674501499097E1  
4.144666666666667E9,-8.733877892436793,7.427613738814898E1  
4.145333333333333E9,-8.908660848628465,7.767617608254727E1  
4.146000000000000E9,-8.684359661718293,7.565848910452922E1  
4.146666666666667E9,-8.651204925011822,7.773083969371314E1  
4.147333333333333E9,-8.622886168396105,7.584104898812879E1  
4.148000000000000E9,-8.800756797010777,7.723853062333414E1  
4.148666666666667E9,-8.812612366038996,7.820805424012643E1  
4.149333333333333E9,-8.808296956774603,7.852923961443918E1  
4.150000000000000E9,-8.568325498696323,7.718388775770909E1  
4.150666666666667E9,-8.672513411228000,7.723093033038994E1  
4.151333333333333E9,-8.841828099413400,7.749849953774266E1  
4.152000000000000E9,-8.673457535094487,7.365839536397687E1  
4.152666666666667E9,-8.824773455576381,7.542584023063229E1  
4.153333333333333E9,-8.561955929459789,7.800479817232177E1  
4.154000000000000E9,-8.686542659842088,7.543714059880269E1  
4.154666666666667E9,-8.720332574959707,7.649522790287166E1  
4.155333333333333E9,-8.696116180367177,7.661019262601273E1  
4.156000000000000E9,-8.819244504293350,7.684371003194239E1  
4.156666666666667E9,-8.739698629552819,7.677367001619818E1  
4.157333333333333E9,-8.661019607694250,7.476666609139267E1  
4.158000000000000E9,-8.816500680646319,7.504356667705201E1  
4.158666666666667E9,-8.808794072639518,7.483494907941791E1  
4.159333333333333E9,-8.581230191543918,7.456857974281842E1  
4.160000000000000E9,-8.625979637292332,7.594130892155461E1  
4.160666666666667E9,-8.879403958674169,7.609570612191388E1  
4.161333333333333E9,-8.718917726317095,7.527592677227199E1  
4.162000000000000E9,-8.768577100178062,7.680580492846984E1  
4.162666666666667E9,-8.674927159722790,7.609894809530557E1  
4.163333333333333E9,-8.587733069369824,7.589940699241106E1  
4.164000000000000E9,-8.657663319565542,7.753478977915412E1  
4.164666666666667E9,-8.798886655736924,7.516803757257320E1  
4.165333333333333E9,-8.611137744132824,7.474656562213467E1  
4.166000000000000E9,-8.823691753034595,7.545559506821213E1  
4.166666666666667E9,-8.720611869822683,7.253857571560144E1  
4.167333333333333E9,-8.761112597765994,7.544098093581279E1  
4.168000000000000E9,-8.802577606753427,7.465220273861834E1  
4.168666666666667E9,-8.653592517782897,7.566147254046058E1  
4.169333333333333E9,-8.773634572170126,7.380618579778643E1  
4.170000000000000E9,-8.676273135363232,7.639984848045685E1  
4.170666666666667E9,-8.641884152008997,7.483628938075985E1  
4.171333333333333E9,-8.548980481838315,7.764482395538504E1  
4.172000000000000E9,-8.674852089075658,7.630816908213949E1  
4.172666666666667E9,-8.750236448177352,7.520134416704148E1  
4.173333333333333E9,-8.619929220340461,7.618925740448350E1  
4.174000000000000E9,-8.673244107513259,7.481368299724139E1  
4.174666666666667E9,-8.690625822166101,7.392252650768198E1  
4.175333333333333E9,-8.787944625727945,7.468542800954285E1  
4.176000000000000E9,-8.710140807890017,7.571387140871808E1  
4.176666666666667E9,-8.816774994537934,7.314674527874072E1  
4.177333333333333E9,-8.662889916251531,7.491534351919442E1  
4.178000000000000E9,-8.754740585103573,7.280982392962424E1  
4.178666666666667E9,-8.575138156706100,7.542409514004636E1  
4.179333333333333E9,-8.723668372889947,7.583793338263969E1  
4.180000000000000E9,-8.678065682168482,7.471955844941759E1  
4.180666666666667E9,-8.495384656320550,7.657077142081469E1  
4.181333333333333E9,-8.437644989909822,7.583111875649891E1  
4.182000000000000E9,-8.641042957245386,7.705397174869526E1  
4.182666666666667E9,-8.706833948941149,7.519916419575849E1  
4.183333333333333E9,-8.738611484826546,7.265704776832178E1  
4.184000000000000E9,-8.547166717128796,7.576239791510189E1  
4.184666666666667E9,-8.728595298506447,7.387026198706724E1  
4.185333333333333E9,-8.523053492723205,7.573563822317200E1  
4.186000000000000E9,-8.598031604181079,7.605252670844595E1  
4.186666666666667E9,-8.626829990336884,7.362668222795824E1  
4.187333333333333E9,-8.522498332386617,7.297151916163629E1  
4.188000000000000E9,-8.515502402047101,7.458513440631570E1  
4.188666666666667E9,-8.458038755413295,7.473165042211113E1  
4.189333333333333E9,-8.475979082665749,7.494518342505495E1  
4.190000000000000E9,-8.493573475722576,7.554661848715985E1  
4.190666666666667E9,-8.527388207736870,7.202200417778154E1  
4.191333333333333E9,-8.463888332182691,7.385274981495319E1  
4.192000000000000E9,-8.431373802822160,7.566224451406779E1  
4.192666666666667E9,-8.514182976008689,7.419743929143610E1  
4.193333333333333E9,-8.523151622897151,7.200190735999837E1  
4.194000000000000E9,-8.533848282621737,7.389843413429838E1  
4.194666666666667E9,-8.178553046342222,7.781753457199578E1  
4.195333333333333E9,-8.428840203780188,7.370005632733447E1  
4.196000000000000E9,-8.442618536275983,7.437421291382454E1  
4.196666666666667E9,-8.398142151936151,7.562098527022549E1  
4.197333333333333E9,-8.387866546826158,7.472801685814926E1  
4.198000000000000E9,-8.467106927054395,7.399972706252167E1  
4.198666666666667E9,-8.492491956903523,7.543764246253616E1  
4.199333333333333E9,-8.373732732201132,7.439487234125755E1  
4.200000000000000E9,-8.413414579650160,7.381598559115710E1  
4.200666666666667E9,-8.285452477862618,7.325880374838739E1  
4.201333333333333E9,-8.448290216922148,7.626160085865077E1  
4.202000000000000E9,-8.545453437645421,7.489623038731853E1  
4.202666666666667E9,-8.290104015657494,7.255090285036756E1  
4.203333333333333E9,-8.336807557796082,7.445513663162997E1  
4.204000000000000E9,-8.334023708968443,7.382209006880943E1  
4.204666666666667E9,-8.345450378039489,7.582543582925254E1  
4.205333333333333E9,-8.393173759187251,7.260387362863494E1  
4.206000000000000E9,-8.381032255845407,7.512244258780177E1  
4.206666666666667E9,-8.394076884769881,7.163445519184265E1  
4.207333333333333E9,-8.258238748792870,6.962850001009993E1  
4.208000000000000E9,-8.317321014605067,7.320959282833012E1  
4.208666666666667E9,-8.240487988700068,7.423425536861069E1  
4.209333333333333E9,-8.325171333917284,7.593808151775856E1  
4.210000000000000E9,-8.166630704818498,7.426926140500673E1  
4.210666666666667E9,-8.164059264192980,7.476042883175073E1  
4.211333333333333E9,-8.183038130947372,7.205872731135166E1  
4.212000000000000E9,-8.123333693538628,7.648394076873061E1  
4.212666666666667E9,-8.189920264382101,7.066567280706265E1  
4.213333333333333E9,-8.093396174879130,7.443275987237789E1  
4.214000000000000E9,-8.289814612282521,7.347029461520286E1  
4.214666666666667E9,-8.075292781138790,7.087310744584609E1  
4.215333333333333E9,-8.131233813287622,7.454983053708835E1  
4.216000000000000E9,-8.037824074312455,7.263773058392970E1  
4.216666666666667E9,-8.239022120976481,7.653096342576036E1  
4.217333333333333E9,-8.211508304450216,7.303960697368089E1  
4.218000000000000E9,-8.169231955119898,7.393847007304325E1  
4.218666666666667E9,-7.966173750961546,7.036511430484138E1  
4.219333333333333E9,-8.098630628531392,7.240391651538940E1  
4.220000000000000E9,-8.133922970969495,7.382262116692787E1  
4.220666666666667E9,-8.131826179828700,7.176611309094243E1  
4.221333333333333E9,-8.295955102236365,7.433372401041430E1  
4.222000000000000E9,-8.157267150454368,7.390157058418312E1  
4.222666666666667E9,-8.246465405774931,7.367433813073637E1  
4.223333333333333E9,-8.026923028397507,7.319762415903733E1  
4.224000000000000E9,-8.060657938669234,7.421386765845493E1  
4.224666666666667E9,-8.199184180065936,7.356371006431675E1  
4.225333333333333E9,-8.142373186448388,7.500592382346871E1  
4.226000000000000E9,-7.825802039065442,7.019727863838669E1  
4.226666666666667E9,-7.912849805734029,7.457242701744316E1  
4.227333333333333E9,-7.959528935348796,7.326830551539425E1  
4.228000000000000E9,-7.963978449192334,7.169810453427688E1  
4.228666666666667E9,-8.038796083591667,7.208852081047921E1  
4.229333333333333E9,-8.063404001442327,7.398291143104495E1  
4.230000000000000E9,-7.877122895576550,7.026330314818166E1  
4.230666666666667E9,-8.034810256883167,7.220659889651178E1  
4.231333333333333E9,-8.087441119195004,7.141912327976961E1  
4.232000000000000E9,-8.076545949873994,7.255966278313578E1  
4.232666666666667E9,-7.972208928170511,7.427045313364839E1  
4.233333333333333E9,-8.031345208192656,6.951794222670603E1  
4.234000000000000E9,-8.012033168406633,7.308236730466112E1  
4.234666666666667E9,-7.858015147946977,7.011873629681136E1  
4.235333333333333E9,-7.920111133923022,7.153039966147929E1  
4.236000000000000E9,-8.041048129825780,7.514942577491998E1  
4.236666666666667E9,-7.914969049884610,7.066512690185675E1  
4.237333333333333E9,-7.930727529644333,7.110802761224228E1  
4.238000000000000E9,-7.806405241497794,7.060390202682903E1  
4.238666666666667E9,-8.125270125422601,7.464382524745675E1  
4.239333333333333E9,-7.862461987078073,7.119435266295308E1  
4.240000000000000E9,-7.879484757706722,7.204931467780267E1  
4.240666666666667E9,-7.921430517317049,7.143174879903464E1  
4.241333333333333E9,-8.032530365153203,7.103250788850151E1  
4.242000000000000E9,-8.106099713388771,7.146788149964712E1  
4.242666666666667E9,-8.066843190434664,7.273652486520653E1  
4.243333333333333E9,-8.125590273281301,7.470680345346041E1  
4.244000000000000E9,-8.014172426348520,7.405205735913499E1  
4.244666666666667E9,-8.032806537392244,7.302716034493754E1  
4.245333333333333E9,-7.851390563172653,6.959085747117420E1  
4.246000000000000E9,-7.902209256460201,7.148553954530081E1  
4.246666666666667E9,-7.868973448712778,7.276557622612560E1  
4.247333333333333E9,-8.034219177327378,7.186724688451457E1  
4.248000000000000E9,-7.895850024534680,7.428212017224361E1  
4.248666666666667E9,-8.017185126799246,7.254513484981374E1  
4.249333333333333E9,-7.829210719292568,7.229947662627980E1  
4.250000000000000E9,-7.932436320004491,6.973772512893120E1  
4.250666666666667E9,-8.041440142925556,7.223518995110761E1  
4.251333333333333E9,-7.649922448256884,7.057741707122864E1  
4.252000000000000E9,-7.914590397883420,7.154134546121388E1  
4.252666666666667E9,-7.941889548901647,7.190211625590983E1  
4.253333333333333E9,-7.918440387358672,7.110141819655799E1  
4.254000000000000E9,-7.859290275390241,7.066972434923875E1  
4.254666666666667E9,-8.034631037420798,7.247548283057976E1  
4.255333333333333E9,-7.874473019446268,7.200590367858396E1  
4.256000000000000E9,-7.790688003974908,7.091773729048407E1  
4.256666666666667E9,-7.760160141881404,7.117296429289165E1  
4.257333333333333E9,-8.083040002571808,7.066486886306946E1  
4.258000000000000E9,-7.926177237281619,7.389001826765157E1  
4.258666666666667E9,-7.890818730862386,7.187430561694907E1  
4.259333333333333E9,-7.957146075176245,7.061160080756376E1  
4.260000000000000E9,-7.852162262409997,7.211021559765842E1  
4.260666666666667E9,-7.866492714273916,6.952589623697418E1  
4.261333333333333E9,-7.887999995461711,7.327702437191401E1  
4.262000000000000E9,-7.949983367299666,7.052160052775408E1  
4.262666666666667E9,-7.895552849038146,7.098852063347474E1  
4.263333333333333E9,-7.847571312126508,7.087042504425794E1  
4.264000000000000E9,-7.850325759103395,6.985910323787337E1  
4.264666666666667E9,-7.913468888494111,7.247378138480339E1  
4.265333333333333E9,-7.922835442327165,7.301845369047298E1  
4.266000000000000E9,-7.840900853736597,7.197833547414739E1  
4.266666666666667E9,-7.902246370294872,7.015897278397122E1  
4.267333333333333E9,-7.793882292922393,7.143720621339040E1  
4.268000000000000E9,-8.017575556454785,7.352031185380091E1  
4.268666666666667E9,-7.817877518585232,7.299286924727623E1  
4.269333333333333E9,-7.716001066704197,7.176522433791322E1  
4.270000000000000E9,-7.809543505733984,7.186711557304635E1  
4.270666666666667E9,-7.655877489541252,7.282278617722831E1  
4.271333333333333E9,-7.825317409619070,7.163306266985579E1  
4.272000000000000E9,-7.668182288556627,7.185850297158184E1  
4.272666666666667E9,-7.681800740849472,7.180857301332924E1  
4.273333333333333E9,-7.807237796418301,7.260775161203792E1  
4.274000000000000E9,-7.867376311564857,7.282956956936708E1  
4.274666666666667E9,-7.757739495333333,6.937450756909058E1  
4.275333333333333E9,-7.841348022715764,7.235735027477662E1  
4.276000000000000E9,-7.694684856298379,7.082617288077246E1  
4.276666666666667E9,-7.716691154201023,7.099494194022559E1  
4.277333333333333E9,-7.765350742290349,7.261710618970577E1  
4.278000000000000E9,-7.600085512224066,7.198851345153734E1  
4.278666666666667E9,-7.686529641512114,7.149049465341447E1  
4.279333333333333E9,-7.638305448263688,7.121719487774507E1  
4.280000000000000E9,-7.605727541094074,6.886431481141513E1  
4.280666666666667E9,-7.694645777095237,7.363572135320034E1  
4.281333333333333E9,-7.773516797511793,7.177517820109679E1  
4.282000000000000E9,-7.685033377534613,7.230428840614945E1  
4.282666666666667E9,-7.710423545702089,6.839204301632186E1  
4.283333333333333E9,-7.685151370309981,7.296650207621924E1  
4.284000000000000E9,-7.700580865849161,7.188482424976957E1  
4.284666666666667E9,-7.575231387062318,7.071795462596394E1  
4.285333333333333E9,-7.602082227469468,6.964167975108016E1  
4.286000000000000E9,-7.524368123305563,6.898333540558481E1  
4.286666666666667E9,-7.708078009984327,6.888947861644488E1  
4.287333333333333E9,-7.715930625658459,7.026188083120118E1  
4.288000000000000E9,-7.685617154895023,6.890797171890372E1  
4.288666666666667E9,-7.677302748796674,7.159854094522191E1  
4.289333333333333E9,-7.617411385159002,7.090336289319930E1  
4.290000000000000E9,-7.656516204860312,7.055678390401981E1  
4.290666666666667E9,-7.661921212216528,7.174853340652395E1  
4.291333333333333E9,-7.631112458264709,6.880097399838107E1  
4.292000000000000E9,-7.576633059545082,6.969066863144050E1  
4.292666666666667E9,-7.688105355157488,6.884476758793525E1  
4.293333333333333E9,-7.688969811771161,7.219678044200794E1  
4.294000000000000E9,-7.706589001832929,7.085562328432984E1  
4.294666666666667E9,-7.584230854264976,7.023369206189767E1  
4.295333333333333E9,-7.635613357449706,7.027376735655709E1  
4.296000000000000E9,-7.655898788090013,7.070547745780598E1  
4.296666666666666E9,-7.639623178874444,7.059733378997215E1  
4.297333333333333E9,-7.611039174821615,7.284937635181046E1  
4.298000000000000E9,-7.732322533608206,7.096627078337197E1  
4.298666666666666E9,-7.595353659565519,6.967183407446315E1  
4.299333333333333E9,-7.655108741282848,7.295337918818831E1  
4.300000000000000E9,-7.699134590416704,6.948379666241384E1  
4.300666666666666E9,-7.579781897175840,7.019268311402971E1  
4.301333333333333E9,-7.644720214294227,7.196718483826227E1  
4.302000000000000E9,-7.687773701537687,7.165906027180176E1  
4.302666666666666E9,-7.547244538904342,7.314615844815241E1  
4.303333333333333E9,-7.653330743960879,7.234746530020246E1  
4.304000000000000E9,-7.692647714108369,7.064200130216904E1  
4.304666666666666E9,-7.486421484492565,7.246207835094432E1  
4.305333333333333E9,-7.755575741169668,7.173565334613285E1  
4.306000000000000E9,-7.536061054324653,7.222327649406034E1  
4.306666666666666E9,-7.649917176533171,7.069718870818750E1  
4.307333333333333E9,-7.438625235840372,7.127167939167467E1  
4.308000000000000E9,-7.732323781018981,7.090384216659878E1  
4.308666666666666E9,-7.529677629215300,7.221102986020489E1  
4.309333333333333E9,-7.479576361973961,7.233580456371595E1  
4.310000000000000E9,-7.584470444631131,7.090622965281489E1  
